Label,Fe,C,Mn,Ni,Mo,V,Cr,Cu,Al,Nb,Si,W,B,Ti,Co,P,S,N,Zr,Cond,T,k,References
Pure_01,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20,73.3,Smithhalls hb 14-4 Refs 7,20, 50. 7 - US Bur. Stds, Circular C447, Mecanical Properties of Metals and Alloys, Washington 1952,  20- BSIRA , Physical Constants of Some commercial steels at Elevated Temperatures, London, 1953. 50 - ASM Reference Book p143, 
Pure_02,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,27,80.2,Smithhalls hb 14-4 Refs 7,20, 50. 7 - US Bur. Stds, Circular C447, Mecanical Properties of Metals and Alloys, Washington 1952,  20- BSIRA , Physical Constants of Some commercial steels at Elevated Temperatures, London, 1953. 50 - ASM Reference Book p143, 
Pure_03,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100,68.2,Smithhalls hb 14-4 Refs 7,20, 50. 7 - US Bur. Stds, Circular C447, Mecanical Properties of Metals and Alloys, Washington 1952,  20- BSIRA , Physical Constants of Some commercial steels at Elevated Temperatures, London, 1953. 50 - ASM Reference Book p143, 
Pure_04,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,69.5,Smithhalls hb 14-4 Refs 7,20, 50. 7 - US Bur. Stds, Circular C447, Mecanical Properties of Metals and Alloys, Washington 1952,  20- BSIRA , Physical Constants of Some commercial steels at Elevated Temperatures, London, 1953. 50 - ASM Reference Book p143, 
Pure_05,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,200,61.5,Smithhalls hb 14-4 Refs 7,20, 50. 7 - US Bur. Stds, Circular C447, Mecanical Properties of Metals and Alloys, Washington 1952,  20- BSIRA , Physical Constants of Some commercial steels at Elevated Temperatures, London, 1953. 50 - ASM Reference Book p143, 
Pure_06,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,227,61.3,Smithhalls hb 14-4 Refs 7,20, 50. 7 - US Bur. Stds, Circular C447, Mecanical Properties of Metals and Alloys, Washington 1952,  20- BSIRA , Physical Constants of Some commercial steels at Elevated Temperatures, London, 1953. 50 - ASM Reference Book p143, 
Pure_07,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,327,54.7,Smithhalls hb 14-4 Refs 7,20, 50. 7 - US Bur. Stds, Circular C447, Mecanical Properties of Metals and Alloys, Washington 1952,  20- BSIRA , Physical Constants of Some commercial steels at Elevated Temperatures, London, 1953. 50 - ASM Reference Book p143, 
Pure_08,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,400,48.6,Smithhalls hb 14-4 Refs 7,20, 50. 7 - US Bur. Stds, Circular C447, Mecanical Properties of Metals and Alloys, Washington 1952,  20- BSIRA , Physical Constants of Some commercial steels at Elevated Temperatures, London, 1953. 50 - ASM Reference Book p143, 
Pure_09,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,527,43.3,Smithhalls hb 14-4 Refs 7,20, 50. 7 - US Bur. Stds, Circular C447, Mecanical Properties of Metals and Alloys, Washington 1952,  20- BSIRA , Physical Constants of Some commercial steels at Elevated Temperatures, London, 1953. 50 - ASM Reference Book p143, 
Pure_10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,600,38.9,Smithhalls hb 14-4 Refs 7,20, 50. 7 - US Bur. Stds, Circular C447, Mecanical Properties of Metals and Alloys, Washington 1952,  20- BSIRA , Physical Constants of Some commercial steels at Elevated Temperatures, London, 1953. 50 - ASM Reference Book p143, 
Pure_11,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,727,32.3,Smithhalls hb 14-4 Refs 7,20, 50. 7 - US Bur. Stds, Circular C447, Mecanical Properties of Metals and Alloys, Washington 1952,  20- BSIRA , Physical Constants of Some commercial steels at Elevated Temperatures, London, 1953. 50 - ASM Reference Book p143, 
Pure_12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,800,29.7,Smithhalls hb 14-4 Refs 7,20, 50. 7 - US Bur. Stds, Circular C447, Mecanical Properties of Metals and Alloys, Washington 1952,  20- BSIRA , Physical Constants of Some commercial steels at Elevated Temperatures, London, 1953. 50 - ASM Reference Book p143, 
Steel1_1,Balance,0.06,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,23,65.3,Smithhalls hb 14-30 
Steel1_2,Balance,0.06,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,100,60.3,Smithhalls hb 14-30 
Steel1_3,Balance,0.06,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,200,54.9,Smithhalls hb 14-30 
Steel1_4,Balance,0.06,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,400,45.2,Smithhalls hb 14-30 
Steel1_5,Balance,0.06,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,600,36.4,Smithhalls hb 14-30 
Steel1_6,Balance,0.06,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,800,28.5,Smithhalls hb 14-30 
Steel1_7,Balance,0.06,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,1000,27.6,Smithhalls hb 14-30 
Steel2_1,Balance,0.08,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,23,59.5,Smithhalls hb 14-30 
Steel2_2,Balance,0.08,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,100,57.8,Smithhalls hb 14-30 
Steel2_3,Balance,0.08,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,200,53.2,Smithhalls hb 14-30 
Steel2_4,Balance,0.08,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,400,45.6,Smithhalls hb 14-30 
Steel2_5,Balance,0.08,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,600,36.8,Smithhalls hb 14-30 
Steel2_6,Balance,0.08,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,800,28.5,Smithhalls hb 14-30 
Steel2_7,Balance,0.08,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,1000,27.6,Smithhalls hb 14-30 
Steel3_1,Balance,0.23,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,23,51.9,Smithhalls hb 14-30 
Steel3_2,Balance,0.23,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,100,51.1,Smithhalls hb 14-30 
Steel3_3,Balance,0.23,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,200,49,Smithhalls hb 14-30 
Steel3_4,Balance,0.23,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,400,42.7,Smithhalls hb 14-30 
Steel3_5,Balance,0.23,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,600,35.6,Smithhalls hb 14-30 
Steel3_6,Balance,0.23,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,800,26,Smithhalls hb 14-30 
Steel3_7,Balance,0.23,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,1000,27.2,Smithhalls hb 14-30 
Steel4_1,Balance,0.42,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,23,51.9,Smithhalls hb 14-30 
Steel4_2,Balance,0.42,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,100,50.7,Smithhalls hb 14-30 
Steel4_3,Balance,0.42,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,200,48.2,Smithhalls hb 14-30 
Steel4_4,Balance,0.42,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,400,41.9,Smithhalls hb 14-30 
Steel4_5,Balance,0.42,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,600,33.9,Smithhalls hb 14-30 
Steel4_6,Balance,0.42,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,800,24.7,Smithhalls hb 14-30 
Steel4_7,Balance,0.42,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,1000,26.8,Smithhalls hb 14-30 
Steel5_1,Balance,0.8,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,23,47.8,Smithhalls hb 14-30 
Steel5_2,Balance,0.8,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,100,48.2,Smithhalls hb 14-30 
Steel5_3,Balance,0.8,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,200,45.2,Smithhalls hb 14-30 
Steel5_4,Balance,0.8,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,400,38.1,Smithhalls hb 14-30 
Steel5_5,Balance,0.8,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,600,32.7,Smithhalls hb 14-30 
Steel5_6,Balance,0.8,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,800,24.3,Smithhalls hb 14-30 
Steel5_7,Balance,0.8,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,1000,26.8,Smithhalls hb 14-30 
Steel6_1,Balance,1.22,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,23,45.2,Smithhalls hb 14-30 
Steel6_2,Balance,1.22,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,100,44.8,Smithhalls hb 14-30 
Steel6_3,Balance,1.22,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,200,43.5,Smithhalls hb 14-30 
Steel6_4,Balance,1.22,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,400,38.5,Smithhalls hb 14-30 
Steel6_5,Balance,1.22,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,600,33.5,Smithhalls hb 14-30 
Steel6_6,Balance,1.22,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,800,23.9,Smithhalls hb 14-30 
Steel6_7,Balance,1.22,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,1000,26,Smithhalls hb 14-30 
Steel7_1,Balance,0.23,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,23,46.1,Smithhalls hb 14-30 
Steel7_2,Balance,0.23,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,100,46.1,Smithhalls hb 14-30 
Steel7_3,Balance,0.23,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,200,44.8,Smithhalls hb 14-30 
Steel7_4,Balance,0.23,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,400,39.8,Smithhalls hb 14-30 
Steel7_5,Balance,0.23,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,600,34.3,Smithhalls hb 14-30 
Steel7_6,Balance,0.23,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,800,26.4,Smithhalls hb 14-30 
Steel7_7,Balance,0.23,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,1000,27.2,Smithhalls hb 14-30 
Steel8_1,Balance,0.13,0.61,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,23,,Smithhalls hb 14-30 
Steel8_2,Balance,0.13,0.61,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,100,,Smithhalls hb 14-30 
Steel8_3,Balance,0.13,0.61,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,200,,Smithhalls hb 14-30 
Steel8_4,Balance,0.13,0.61,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,400,,Smithhalls hb 14-30 
Steel8_5,Balance,0.13,0.61,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,600,,Smithhalls hb 14-30 
Steel8_6,Balance,0.13,0.61,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,800,,Smithhalls hb 14-30 
Steel8_7,Balance,0.13,0.61,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,1000,,Smithhalls hb 14-30 
Steel9_1,Balance,0.4,0.67,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hardened 850COQ,23,-,Smithhalls hb 14-30 
Steel9_2,Balance,0.4,0.67,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100,49.4,Smithhalls hb 14-30 
Steel9_3,Balance,0.4,0.67,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,200,46.9,Smithhalls hb 14-30 
Steel9_4,Balance,0.4,0.67,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,400,40.6,Smithhalls hb 14-30 
Steel9_5,Balance,0.4,0.67,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,600,34.8,Smithhalls hb 14-30 
Steel10_1,Balance,0.37,1.56,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,23,-,Smithhalls hb 14-30 
Steel10_2,Balance,0.37,1.56,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100,48.2,Smithhalls hb 14-30 
Steel10_3,Balance,0.37,1.56,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,200,45.6,Smithhalls hb 14-30 
Steel10_4,Balance,0.37,1.56,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,400,39.4,Smithhalls hb 14-30 
Steel10_5,Balance,0.37,1.56,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,600,33.9,Smithhalls hb 14-30 
Steel11_1,Balance,0.37,1.48,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,23,-,Smithhalls hb 14-30 
Steel11_2,Balance,0.37,1.48,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100,45.6,Smithhalls hb 14-30 
Steel11_3,Balance,0.37,1.48,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,200,44,Smithhalls hb 14-30 
Steel11_4,Balance,0.37,1.48,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,400,39.4,Smithhalls hb 14-30 
Steel11_5,Balance,0.37,1.48,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,600,33.9,Smithhalls hb 14-30 
Steel12_1,Balance,0.32,0.69,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,23,48.6,Smithhalls hb 14-30 
Steel12_2,Balance,0.32,0.69,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,100,46.5,Smithhalls hb 14-30 
Steel12_3,Balance,0.32,0.69,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,200,44.4,Smithhalls hb 14-30 
Steel12_4,Balance,0.32,0.69,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,400,38.5,Smithhalls hb 14-30 
Steel12_5,Balance,0.32,0.69,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,600,31.8,Smithhalls hb 14-30 
Steel12_6,Balance,0.32,0.69,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,800,26,Smithhalls hb 14-30 
Steel12_7,Balance,0.32,0.69,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,1000,28.1,Smithhalls hb 14-30 
Steel13_1,Balance,0.39,0.79,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,,23,-,Smithhalls hb 14-30 
Steel13_2,Balance,0.39,0.79,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,,100,44.8,Smithhalls hb 14-30 
Steel13_3,Balance,0.39,0.79,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,,200,43.5,Smithhalls hb 14-30 
Steel13_4,Balance,0.39,0.79,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,,400,37.7,Smithhalls hb 14-30 
Steel13_5,Balance,0.39,0.79,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,,600,31.4,Smithhalls hb 14-30 
Steel14_1,Balance,0.28/0.33,0.4/0.6,0,0.15/0.25,0,0.8/1.1,0,0,0,0.2/0.35,0,0,0,0,0,0,0,0,,0,42.7,Smithhalls hb 14-30 
Steel14_2,Balance,0.28/0.33,0.4/0.6,0,0.15/0.25,0,0.8/1.1,0,0,0,0.2/0.35,0,0,0,0,0,0,0,0,,23,-,Smithhalls hb 14-30 
Steel14_3,Balance,0.28/0.33,0.4/0.6,0,0.15/0.25,0,0.8/1.1,0,0,0,0.2/0.35,0,0,0,0,0,0,0,0,,100,42.7,Smithhalls hb 14-30 
Steel14_4,Balance,0.28/0.33,0.4/0.6,0,0.15/0.25,0,0.8/1.1,0,0,0,0.2/0.35,0,0,0,0,0,0,0,0,,200,-,Smithhalls hb 14-30 
Steel14_5,Balance,0.28/0.33,0.4/0.6,0,0.15/0.25,0,0.8/1.1,0,0,0,0.2/0.35,0,0,0,0,0,0,0,0,,300,40.6,Smithhalls hb 14-30 
Steel14_6,Balance,0.28/0.33,0.4/0.6,0,0.15/0.25,0,0.8/1.1,0,0,0,0.2/0.35,0,0,0,0,0,0,0,0,,400,-,Smithhalls hb 14-30 
Steel14_7,Balance,0.28/0.33,0.4/0.6,0,0.15/0.25,0,0.8/1.1,0,0,0,0.2/0.35,0,0,0,0,0,0,0,0,,500,37.3,Smithhalls hb 14-30 
Steel14_8,Balance,0.28/0.33,0.4/0.6,0,0.15/0.25,0,0.8/1.1,0,0,0,0.2/0.35,0,0,0,0,0,0,0,0,,600,-,Smithhalls hb 14-30 
Steel14_9,Balance,0.28/0.33,0.4/0.6,0,0.15/0.25,0,0.8/1.1,0,0,0,0.2/0.35,0,0,0,0,0,0,0,0,,700,31,Smithhalls hb 14-30 
Steel14_10,Balance,0.28/0.33,0.4/0.6,0,0.15/0.25,0,0.8/1.1,0,0,0,0.2/0.35,0,0,0,0,0,0,0,0,,800,-,Smithhalls hb 14-30 
Steel14_11,Balance,0.28/0.33,0.4/0.6,0,0.15/0.25,0,0.8/1.1,0,0,0,0.2/0.35,0,0,0,0,0,0,0,0,,1000,28.1,Smithhalls hb 14-30 
Steel14_12,Balance,0.28/0.33,0.4/0.6,0,0.15/0.25,0,0.8/1.1,0,0,0,0.2/0.35,0,0,0,0,0,0,0,0,,1200,30.1,Smithhalls hb 14-30 
Steel15_1,Balance,0.41,0.67,0,0.23,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,,23,-,Smithhalls hb 14-30 
Steel15_2,Balance,0.41,0.67,0,0.23,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,,100,42.7,Smithhalls hb 14-30 
Steel15_3,Balance,0.41,0.67,0,0.23,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,,200,42.3,Smithhalls hb 14-30 
Steel15_4,Balance,0.41,0.67,0,0.23,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,,400,37.7,Smithhalls hb 14-30 
Steel15_5,Balance,0.41,0.67,0,0.23,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,,600,33.1,Smithhalls hb 14-30 
Steel16_1,Balance,0.4,0.4,0,0.7,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,,23,-,Smithhalls hb 14-30 
Steel16_2,Balance,0.4,0.4,0,0.7,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,,100,-,Smithhalls hb 14-30 
Steel16_3,Balance,0.4,0.4,0,0.7,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,,200,-,Smithhalls hb 14-30 
Steel16_4,Balance,0.4,0.4,0,0.7,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,,400,-,Smithhalls hb 14-30 
Steel16_5,Balance,0.4,0.4,0,0.7,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,,600,-,Smithhalls hb 14-30 
Steel16_6,Balance,0.4,0.4,0,0.7,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,,800,-,Smithhalls hb 14-30 
Steel17_1,Balance,0.4,0.6,0,0.8,0.2,3,0,0,0,0,0,0,0,0,0,0,0,0,,23,-,Smithhalls hb 14-30 
Steel17_2,Balance,0.4,0.6,0,0.8,0.2,3,0,0,0,0,0,0,0,0,0,0,0,0,,100,-,Smithhalls hb 14-30 
Steel17_3,Balance,0.4,0.6,0,0.8,0.2,3,0,0,0,0,0,0,0,0,0,0,0,0,,200,-,Smithhalls hb 14-30 
Steel17_4,Balance,0.4,0.6,0,0.8,0.2,3,0,0,0,0,0,0,0,0,0,0,0,0,,400,-,Smithhalls hb 14-30 
Steel17_5,Balance,0.4,0.6,0,0.8,0.2,3,0,0,0,0,0,0,0,0,0,0,0,0,,600,-,Smithhalls hb 14-30 
Steel18_1,Balance,0.35,0.59,0.2,0.2,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,23,42.7,Smithhalls hb 14-30 
Steel18_2,Balance,0.35,0.59,0.2,0.2,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,100,42.7,Smithhalls hb 14-30 
Steel18_3,Balance,0.35,0.59,0.2,0.2,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,200,41.9,Smithhalls hb 14-30 
Steel18_4,Balance,0.35,0.59,0.2,0.2,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,400,38.9,Smithhalls hb 14-30 
Steel18_5,Balance,0.35,0.59,0.2,0.2,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,600,33.9,Smithhalls hb 14-30 
Steel18_6,Balance,0.35,0.59,0.2,0.2,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,800,26.4,Smithhalls hb 14-30 
Steel18_7,Balance,0.35,0.59,0.2,0.2,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,1000,28.1,Smithhalls hb 14-30 
Steel19_1,Balance,0.23,0.45,0,0.51,0.77,2.87,0,0,0,0.45,0.59,0,0,0,0,0,0,0,,23,35.5,Smithhalls hb 14-30 
Steel19_2,Balance,0.23,0.45,0,0.51,0.77,2.87,0,0,0,0.45,0.59,0,0,0,0,0,0,0,,100,33.6,Smithhalls hb 14-30 
Steel19_3,Balance,0.23,0.45,0,0.51,0.77,2.87,0,0,0,0.45,0.59,0,0,0,0,0,0,0,,200,33.1,Smithhalls hb 14-30 
Steel19_4,Balance,0.23,0.45,0,0.51,0.77,2.87,0,0,0,0.45,0.59,0,0,0,0,0,0,0,,400,30.6,Smithhalls hb 14-30 
Steel19_5,Balance,0.23,0.45,0,0.51,0.77,2.87,0,0,0,0.45,0.59,0,0,0,0,0,0,0,,600,29.3,Smithhalls hb 14-30 
Steel19_6,Balance,0.23,0.45,0,0.51,0.77,2.87,0,0,0,0.45,0.59,0,0,0,0,0,0,0,,800,28.9,Smithhalls hb 14-30 
Steel20_1,Balance,0.32,0.55,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annealed,23,36.4,Smithhalls hb 14-30 
